	image_loc	label
1546	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire036-equation063_0.bmp	1 ^ { 2 } + 2 ^ { 2 } + 5 ^ { 2 } + 1 0 ^ { 2 } = 1 3 0
1547	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire005-equation068_0.bmp	x ^ { 4 } - 4 x ^ { 3 } \sqrt { 2 } + 2 x ^ { 2 } + 4 x \sqrt { 2 } + 1
1548	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200925-1126-192_0.bmp	z _ { h }
1549	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-131-93_0.bmp	\sqrt { F }
1550	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1556-252_0.bmp	- \int B d z
1551	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire020-equation026_0.bmp	\sqrt { - 2 } \times \sqrt { - 3 }
1552	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009212-1031-113_0.bmp	b ^ { 7 }
1553	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire011-equation058_0.bmp	e ^ { - x ^ { 2 } }
1554	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-949-65_0.bmp	\pi
1555	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/109_carlos_0.bmp	\sqrt [ x ] { \frac { a } { b } } = \frac { \sqrt [ x ] { a } } { \sqrt [ x ] { b } }
1556	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/98_caue_0.bmp	\cos \alpha = \frac { a } { \sqrt { a ^ { 2 } + b ^ { 2 } + c ^ { 2 } } }
1557	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1553-177_0.bmp	- [ X - C ]
1558	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-1550-59_0.bmp	\sqrt { p - E }
1559	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-949-35_0.bmp	- 3 s
1560	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1254-339_0.bmp	I
1561	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire014-equation072_0.bmp	u ( 0 ) = u _ { 0 }
1562	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire037-equation029_0.bmp	z _ { 2 } - z _ { 1 } = h
1563	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1331-60_0.bmp	\frac { \beta + \gamma } { \theta }
1564	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1331-196_0.bmp	\cdots + ( r )
1565	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2092_0.bmp	\frac { 1 0 0 ! } { 9 7 ! \cdot 6 ! }
1566	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire026-equation027_0.bmp	2 \pi r h
1567	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire010-equation014_0.bmp	x _ { 3 } = ( 2 , 2 )
1568	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire031-equation013_0.bmp	f ( y ) = a y ( 1 - y )
1569	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire019-equation043_0.bmp	x _ { 0 } = \sqrt { 2 - \sqrt { 2 + \sqrt { 2 + \sqrt { 2 + \sqrt { 3 } } } } }
1570	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire031-equation033_0.bmp	\cos ^ { n } \theta
1571	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire006-equation059_0.bmp	m ( n - 1 )
1572	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2035_0.bmp	\lim _ { n \rightarrow \infty } x _ { n } = L
1573	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-1617-198_0.bmp	\sum _ { N \geq m } Y
1574	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1312-136_0.bmp	q S
1575	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire010-equation069_0.bmp	p = p _ { t } + p _ { c } + p _ { n } + p _ { e } + p _ { r } + p _ { v }
1576	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1676_0.bmp	( a ) ^ { - 1 } - 1
1577	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire023-equation044_0.bmp	( n + 1 ) \times ( m + 1 )
1578	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1331-233_0.bmp	x \geq r
1579	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1331-19_0.bmp	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }
1580	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire026-equation029_0.bmp	p _ { e } ^ { 2 } = ( p _ { 1 } - p _ { 2 } ) ^ { 2 } + 2 m _ { e } c ( p _ { 1 } - p _ { 2 } )
1581	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB3026_0.bmp	g ( x , y ) = \sqrt [ 3 ] { x - y } + \sqrt { | x + y | }
1582	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009213-139-162_0.bmp	- G
1583	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire032-equation023_0.bmp	\alpha _ { 1 3 }
1584	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME1G3_11_sub_10_0.bmp	\int _ { a } ^ { b } \frac { \sqrt { x } } { 2 } d x
1585	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1312-111_0.bmp	- \sum \frac { \frac { j } { \alpha _ { u } } } { T _ { T } ^ { \phi } }
1586	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB0786_0.bmp	f ( x ) = 1
1587	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1470_0.bmp	\sum _ { i = 1 } ^ { n } i = \frac { 1 } { 2 } n ( n + 1 )
1588	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1312-34_0.bmp	\cdots - Y
1589	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-947-173_0.bmp	z ^ { h + c }
1590	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-1617-80_0.bmp	e ^ { \int x ^ { 2 } d x }
1591	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire009-equation064_0.bmp	( x _ { 1 } + b _ { 1 } t , y _ { 1 } - a _ { 1 } t )
1592	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire018-equation021_0.bmp	1 0 ^ { i } r _ { 0 }
1593	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2814_0.bmp	t g 2 x = \frac { 2 \cdot t g x } { 1 - t g ^ { 2 } x }
1594	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire007-equation058_0.bmp	\sqrt { 1 + x }
1595	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME1G3_3_sub_10_0.bmp	\int _ { a } ^ { b } \frac { \sqrt { x } } { 2 } d x
1596	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1455_0.bmp	\frac { 5 x - 7 } { 3 } \leq 2 x + 5
1597	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1255_0.bmp	a _ { n } = a _ { 1 } \cdot q ^ { n - 1 }
1598	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire012-equation070_0.bmp	7 0 - ( 4 9 + ( 1 9 \times 2 2 ) ) \geq - 3 9 7
1599	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009213-139-212_0.bmp	d ^ { a }
1600	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009210-947-94_0.bmp	p
1601	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-131-38_0.bmp	\frac { 4 } { 3 } \pi r ^ { 3 }
1602	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1556-2_0.bmp	\int e ^ { x ^ { 2 } } x ^ { 3 } d x
1603	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire039-equation018_0.bmp	b _ { n + 1 } = \frac { a _ { n } + b _ { n } } { 2 }
1604	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/131_Frank_0.bmp	f ( x ) = a _ { n } x ^ { n } + a _ { n - 1 } x ^ { n - 1 } + \cdots + a _ { 1 } x + a _ { 0 }
1605	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1331-17_0.bmp	\cdots + \sqrt { F }
1606	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1254-115_0.bmp	S _ { d } ( E )
1607	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire016-equation013_0.bmp	f ( x ) = 4 x ( 1 - x )
1608	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire020-equation032_0.bmp	m \frac { d ^ { 2 } x } { d t ^ { 2 } } = f ( x )
1609	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire006-equation001_0.bmp	r = \alpha ( \theta ) \pm d
1610	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME2G3_20_sub_65_0.bmp	[ \frac { 2 } { 3 } x ^ { \frac { 3 } { 2 } } ] _ { 0 } ^ { 1 }
1611	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire027-equation058_0.bmp	\beta ( z )
1612	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1253-250_0.bmp	i
1613	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME1G3_1_sub_10_0.bmp	\int _ { a } ^ { b } \frac { \sqrt { x } } { 2 } d x
1614	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire037-equation058_0.bmp	f ( x )
1615	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB0463_0.bmp	\int \limits _ { 0 } ^ { \infty } d x x
1616	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009213-137-176_0.bmp	\cdots + C ^ { z }
1617	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-1550-94_0.bmp	\mu _ { b X }
1618	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009213-139-83_0.bmp	- R
1619	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/80_caue_0.bmp	\frac { 1 } { r ^ { 2 } } = \frac { 1 } { ( R - m ) ^ { 2 } } + \frac { 1 } { ( R + m ) ^ { 2 } }
1620	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire003-equation025_0.bmp	2 6 \pm ( 1 0 9 + 1 1 9 - 8 2 ) \div ( ( 1 6 9 - 1 2 3 ) + ( 2 0 \div 1 7 5 ) )
1621	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1553-170_0.bmp	d + \pi ^ { X }
1622	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire013-equation003_0.bmp	z _ { 2 } = \frac { 1 } { 2 }
1623	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1331-202_0.bmp	N + L
1624	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009212-1031-9_0.bmp	v p
1625	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2502_0.bmp	2 \log ( x - 3 ) = \log ( 5 - x )
1626	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire015-equation041_0.bmp	n = k + 1
1627	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-1617-187_0.bmp	- v
1628	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-1017-100_0.bmp	\cdots - x + R
1629	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB0092_0.bmp	p ( z ) = 3 \cdot ( z - a ) \cdot ( z - b ) \cdot ( z - c )
1630	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1556-109_0.bmp	\sqrt { t } > I q
1631	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/73_leissi_0.bmp	| \frac { a x _ { 0 } + b y _ { 0 } + c } { \sqrt { a ^ { 2 } + b ^ { 2 } } } |
1632	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/79_Frank_0.bmp	p = \sqrt { a ^ { 2 } + b ^ { 2 } - 2 a b \cos A }
1633	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire020-equation049_0.bmp	v = v ^ { i } e _ { i }
1634	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009210-947-54_0.bmp	\log _ { 2 } ( 2 ^ { 5 } ) = 5
1635	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire008-equation003_0.bmp	\theta = \frac { n \times 3 6 0 } { 6 0 \times 1 0 0 0 }
1636	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2683_0.bmp	V = a \cdot b \cdot c
1637	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire034-equation036_0.bmp	( a - b ) ^ { 3 } = a ^ { 3 } - 3 a ^ { 2 } b + 3 a b ^ { 2 } - b ^ { 3 }
1638	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1331-89_0.bmp	\cdots + I - s
1639	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire030-equation071_0.bmp	\alpha \beta 0
1640	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire001-equation003_0.bmp	\log _ { c } ( a - b ) = \log _ { c } ( c ^ { ( \log _ { c } a - \log _ { c } b ) } - 1 ) + \log _ { c } b
1641	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009213-137-12_0.bmp	\int _ { 0 } ^ { \pi } \cos ( \frac { \theta } { 2 } ) d \theta
1642	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire008-equation014_0.bmp	( 1 + t ) ^ { n } = 1 + t n + o ( n )
1643	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1312-9_0.bmp	2 5
1644	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1253-242_0.bmp	2 2
1645	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009213-139-94_0.bmp	r _ { F }
1646	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1312-234_0.bmp	B \geq 1 + y
1647	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire031-equation004_0.bmp	( x , y , t )
1648	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire030-equation006_0.bmp	\gamma = \frac { 7 } { 5 }
1649	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire030-equation021_0.bmp	X ^ { n } - a
1650	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1902_0.bmp	3 x - 5 < - 2
1651	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire037-equation066_0.bmp	2 x = f + y
1652	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB0724_0.bmp	1 + 1 = 3
1653	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009220-1327-113_0.bmp	\sqrt { 5 }
1654	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-131-159_0.bmp	[ P _ { I } ]
1655	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-1017-20_0.bmp	\frac { \sin ( x ) } { \cos ( x ) } = \tan ( x )
1656	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1954_0.bmp	\int \limits _ { 0 } ^ { 1 } \sqrt { x } d x
1657	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1553-115_0.bmp	- M
1658	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-1550-127_0.bmp	X > \int 3 d S
1659	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-1550-72_0.bmp	\sqrt { 1 + \sqrt { 1 + \sqrt { 1 + \sqrt { x } } } }
1660	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009212-952-45_0.bmp	B o S
1661	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire024-equation051_0.bmp	x ^ { 3 } - 1 8 x - 3 5 = 0
1662	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1254-30_0.bmp	\frac { - b + \sqrt { b ^ { 2 } - 4 a c } } { 2 a }
1663	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2893_0.bmp	\sqrt [ n ] { \frac { n + 1 } { ( n - 1 ) ^ { 2 } } }
1664	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire016-equation064_0.bmp	j = s
1665	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009210-947-41_0.bmp	e - N _ { L }
1666	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire001-equation042_0.bmp	\frac { y _ { i + 1 } - y _ { i } } { x _ { i + 1 } - x _ { i } } = f ( x _ { i } , y _ { i } )
1667	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1555_0.bmp	( y - 3 ) ( y + 3 ) + y ( y + 3 ) = 0
1668	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-1017-148_0.bmp	j
1669	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200925-1126-36_0.bmp	1 + \frac { \sqrt { a ^ { 2 } + 1 + b } } { 3 }
1670	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire015-equation024_0.bmp	p ^ { \alpha } \neq 0
1671	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2956_0.bmp	\frac { 1 } { n ^ { 2 } } \leq \frac { 1 } { n - 1 } - \frac { 1 } { n }
1672	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1553-122_0.bmp	6
1673	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB3046_0.bmp	( 1 + x ) ^ { r } \geq 1 + r x
1674	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009213-137-213_0.bmp	( 2 )
1675	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1251-249_0.bmp	\sqrt { E }
1676	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB3084_0.bmp	\sum _ { n = 0 } ^ { \infty } ( b _ { n } - b _ { n + 1 } )
1677	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1687_0.bmp	3 x - 5 < - 2
1678	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1824_0.bmp	( 1 2 - x ) ^ { 2 }
1679	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire020-equation006_0.bmp	z ( X )
1680	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009212-1031-143_0.bmp	\cos I
1681	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200925-1126-17_0.bmp	\cdots - \frac { H } { p }
1682	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-131-344_0.bmp	Y + e
1683	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-1617-9_0.bmp	\frac { r ( g ) + p } { \frac { l } { 1 } }
1684	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire028-equation072_0.bmp	x = t ^ { 3 }
1685	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire001-equation056_0.bmp	n ^ { 2 } - n + 4 1
1686	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-947-130_0.bmp	\sin ^ { P } L
1687	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1253-257_0.bmp	9 . 9
1688	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire009-equation029_0.bmp	x _ { i } = i h + x _ { 0 }
1689	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/101_mijail_0.bmp	S = ( \sum _ { i = 1 } ^ { n } \theta _ { i } - ( n - 2 ) \pi ) r ^ { 2 }
1690	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire026-equation044_0.bmp	( 1 - j ) m = c - j a
1691	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1553-237_0.bmp	\sigma
1692	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire001-equation060_0.bmp	4 2 - 8 5 - 1 8 \geq - 2 5
1693	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1565_0.bmp	\sqrt [ 3 ] { \frac { z ^ { 3 } + 2 } { \sqrt { z } + 1 } }
1694	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200925-1126-80_0.bmp	e ^ { \int x ^ { 2 } d x }
1695	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire031-equation032_0.bmp	t v = \sqrt { ( 9 0 ) ^ { 2 } + ( 1 0 6 , 8 ) ^ { 2 } } = 1 3 9 , 7
1696	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire035-equation029_0.bmp	X _ { 0 } , \ldots , X _ { n }
1697	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1670_0.bmp	V = a \cdot b \cdot c
1698	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009213-139-161_0.bmp	\frac { - l + k } { 3 }
1699	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire005-equation010_0.bmp	( ( 3 1 \div 5 2 ) - ( 2 1 \div 1 2 0 ) ) \times 1 0 2 \geq 4 2
1700	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-1017-159_0.bmp	[ d w ]
1701	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB0062_0.bmp	f ( x _ { n } ) > s - \frac { 1 } { n }
1702	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2748_0.bmp	g ( 2 , 3 , 4 ) = 3 4 ^ { - 3 }
1703	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-949-19_0.bmp	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }
1704	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009212-952-108_0.bmp	C
